"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Ore Dict keys"
"Minecraft","minecraft:flint",318,0,"false","Flint","itemFlint"
"Minecraft","minecraft:flint_and_steel",259,0,"false","Flint and Steel",""
"Minecraft","minecraft:flower_pot",390,0,"false","Flower Pot",""
"Minecraft","minecraft:furnace",61,0,"false","Furnace",""
"Minecraft","minecraft:furnace_minecart",343,0,"false","Minecart with Furnace",""
"Minecraft","minecraft:ghast_tear",370,0,"false","Ghast Tear","itemGhastTear"
"Minecraft","minecraft:glass",20,0,"false","Glass","blockGlass,blockGlassColorless"
"Minecraft","minecraft:glass_bottle",374,0,"false","Glass Bottle",""
"Minecraft","minecraft:glass_pane",102,0,"false","Glass Pane","paneGlass,paneGlassColorless"
"Minecraft","minecraft:glowstone",89,0,"false","Glowstone","glowstone"
"Minecraft","minecraft:glowstone_dust",348,0,"false","Glowstone Dust","dustGlowstone"
"Minecraft","minecraft:gold_block",41,0,"false","Block of Gold","blockGold"
"Minecraft","minecraft:gold_ingot",266,0,"false","Gold Ingot","ingotGold"
"Minecraft","minecraft:gold_nugget",371,0,"false","Gold Nugget","nuggetGold"
"Minecraft","minecraft:gold_ore",14,0,"false","Gold Ore","oreGold"
"Minecraft","minecraft:golden_apple",322,0,"true","Golden Apple",""
"Minecraft","minecraft:golden_apple",322,1,"true","Golden Apple",""
"Minecraft","minecraft:golden_axe",286,0,"false","Golden Axe",""
"Minecraft","minecraft:golden_boots",317,0,"false","Golden Boots",""
"Minecraft","minecraft:golden_carrot",396,0,"false","Golden Carrot",""
"Minecraft","minecraft:golden_chestplate",315,0,"false","Golden Chestplate",""
"Minecraft","minecraft:golden_helmet",314,0,"false","Golden Helmet",""
"Minecraft","minecraft:golden_hoe",294,0,"false","Golden Hoe","toolHoe"
"Minecraft","minecraft:golden_horse_armor",418,0,"false","Gold Horse Armor",""
"Minecraft","minecraft:golden_leggings",316,0,"false","Golden Leggings",""
"Minecraft","minecraft:golden_pickaxe",285,0,"false","Golden Pickaxe",""
"Minecraft","minecraft:golden_rail",27,0,"false","Powered Rail",""
"Minecraft","minecraft:golden_shovel",284,0,"false","Golden Shovel",""
"Minecraft","minecraft:golden_sword",283,0,"false","Golden Sword",""
"Minecraft","minecraft:grass",2,0,"false","Grass Block","grass"
"Minecraft","minecraft:grass_path",208,0,"false","Grass Path",""
"Minecraft","minecraft:gravel",13,0,"false","Gravel","gravel"
"Minecraft","minecraft:gray_glazed_terracotta",242,0,"false","Gray Glazed Terracotta",""
"Minecraft","minecraft:gray_shulker_box",226,0,"false","Gray Shulker Box",""
"Minecraft","minecraft:green_glazed_terracotta",248,0,"false","Green Glazed Terracotta",""
"Minecraft","minecraft:green_shulker_box",232,0,"false","Green Shulker Box",""
"Minecraft","minecraft:gunpowder",289,0,"false","Gunpowder","gunpowder"
"Minecraft","minecraft:hardened_clay",172,0,"false","Terracotta",""
"Minecraft","minecraft:hay_block",170,0,"false","Hay Bale",""
"Minecraft","minecraft:heavy_weighted_pressure_plate",148,0,"false","Weighted Pressure Plate (Heavy)",""
"Minecraft","minecraft:hopper",154,0,"false","Hopper","blockHopper"
"Minecraft","minecraft:hopper_minecart",408,0,"false","Minecart with Hopper",""
"Minecraft","minecraft:ice",79,0,"false","Ice",""
"Minecraft","minecraft:iron_axe",258,0,"false","Iron Axe",""
"Minecraft","minecraft:iron_bars",101,0,"false","Iron Bars","barsIron"
"Minecraft","minecraft:iron_block",42,0,"false","Block of Iron","blockIron"
"Minecraft","minecraft:iron_boots",309,0,"false","Iron Boots",""
"Minecraft","minecraft:iron_chestplate",307,0,"false","Iron Chestplate",""
"Minecraft","minecraft:iron_door",330,0,"false","Iron Door",""
"Minecraft","minecraft:iron_helmet",306,0,"false","Iron Helmet",""
"Minecraft","minecraft:iron_hoe",292,0,"false","Iron Hoe","toolHoe"
"Minecraft","minecraft:iron_horse_armor",417,0,"false","Iron Horse Armor",""
"Minecraft","minecraft:iron_ingot",265,0,"false","Iron Ingot","ingotIron"
"Minecraft","minecraft:iron_leggings",308,0,"false","Iron Leggings",""
"Minecraft","minecraft:iron_nugget",452,0,"false","Iron Nugget","nuggetIron"
"Minecraft","minecraft:iron_ore",15,0,"false","Iron Ore","oreIron"
"Minecraft","minecraft:iron_pickaxe",257,0,"false","Iron Pickaxe",""
"Minecraft","minecraft:iron_shovel",256,0,"false","Iron Shovel",""
"Minecraft","minecraft:iron_sword",267,0,"false","Iron Sword",""
"Minecraft","minecraft:iron_trapdoor",167,0,"false","Iron Trapdoor",""
"Minecraft","minecraft:item_frame",389,0,"false","Item Frame",""
"Minecraft","minecraft:jukebox",84,0,"false","Jukebox",""
"Minecraft","minecraft:jungle_boat",446,0,"false","Jungle Boat",""
"Minecraft","minecraft:jungle_door",429,0,"false","Jungle Door","doorWood"
"Minecraft","minecraft:jungle_fence",190,0,"false","Jungle Fence","fenceWood"
"Minecraft","minecraft:jungle_fence_gate",185,0,"false","Jungle Fence Gate","fenceGateWood"
"Minecraft","minecraft:jungle_stairs",136,0,"false","Jungle Wood Stairs","stairWood"
"Minecraft","minecraft:knowledge_book",453,0,"false","Knowledge Book",""
"Minecraft","minecraft:ladder",65,0,"false","Ladder",""
"Minecraft","minecraft:lapis_block",22,0,"false","Lapis Lazuli Block","blockLapis"
"Minecraft","minecraft:lapis_ore",21,0,"false","Lapis Lazuli Ore","oreLapis"
"Minecraft","minecraft:lava_bucket",327,0,"false","Lava Bucket",""
"Minecraft","minecraft:lead",420,0,"false","Lead",""
"Minecraft","minecraft:leather",334,0,"false","Leather","itemLeather,leather"
"Minecraft","minecraft:leather_boots",301,0,"false","Leather Boots",""
"Minecraft","minecraft:leather_chestplate",299,0,"false","Leather Tunic",""
"Minecraft","minecraft:leather_helmet",298,0,"false","Leather Cap",""
"Minecraft","minecraft:leather_leggings",300,0,"false","Leather Pants",""
"Minecraft","minecraft:leaves",18,0,"true","Oak Leaves","treeLeaves"
"Minecraft","minecraft:leaves",18,1,"true","Spruce Leaves","treeLeaves"
"Minecraft","minecraft:leaves",18,2,"true","Birch Leaves","treeLeaves"
"Minecraft","minecraft:leaves",18,3,"true","Jungle Leaves","treeLeaves"
"Minecraft","minecraft:leaves2",161,0,"true","Acacia Leaves","treeLeaves"
"Minecraft","minecraft:leaves2",161,1,"true","Dark Oak Leaves","treeLeaves"
"Minecraft","minecraft:lever",69,0,"false","Lever",""
"Minecraft","minecraft:light_blue_glazed_terracotta",238,0,"false","Light Blue Glazed Terracotta",""
"Minecraft","minecraft:light_blue_shulker_box",222,0,"false","Light Blue Shulker Box",""
"Minecraft","minecraft:light_weighted_pressure_plate",147,0,"false","Weighted Pressure Plate (Light)",""
"Minecraft","minecraft:lime_glazed_terracotta",240,0,"false","Lime Glazed Terracotta",""
"Minecraft","minecraft:lime_shulker_box",224,0,"false","Lime Shulker Box",""
"Minecraft","minecraft:lingering_potion",441,0,"false","Lingering Uncraftable Potion",""
"Minecraft","minecraft:lit_pumpkin",91,0,"false","Jack o'Lantern",""
"Minecraft","minecraft:log",17,0,"true","Oak Wood","logWood,railBed"
"Minecraft","minecraft:log",17,1,"true","Spruce Wood","logWood,railBed"
"Minecraft","minecraft:log",17,2,"true","Birch Wood","logWood,railBed"
"Minecraft","minecraft:log",17,3,"true","Jungle Wood","logWood,railBed"
"Minecraft","minecraft:log2",162,0,"true","Acacia Wood","logWood"
"Minecraft","minecraft:log2",162,1,"true","Dark Oak Wood","logWood"
"Minecraft","minecraft:magenta_glazed_terracotta",237,0,"false","Magenta Glazed Terracotta",""
"Minecraft","minecraft:magenta_shulker_box",221,0,"false","Magenta Shulker Box",""
"Minecraft","minecraft:magma",213,0,"false","Magma Block",""
"Minecraft","minecraft:magma_cream",378,0,"false","Magma Cream",""
"Minecraft","minecraft:map",395,0,"false","Empty Map",""
"Minecraft","minecraft:melon",360,0,"false","Melon",""
"Minecraft","minecraft:melon_block",103,0,"false","Melon",""
"Minecraft","minecraft:melon_seeds",362,0,"false","Melon Seeds",""
"Minecraft","minecraft:milk_bucket",335,0,"false","Milk",""
"Minecraft","minecraft:minecart",328,0,"false","Minecart",""
"Minecraft","minecraft:mob_spawner",52,0,"false","Monster Spawner",""
"Minecraft","minecraft:monster_egg",97,0,"true","Stone Monster Egg",""
"Minecraft","minecraft:monster_egg",97,1,"true","Cobblestone Monster Egg",""
"Minecraft","minecraft:monster_egg",97,2,"true","Stone Brick Monster Egg",""
"Minecraft","minecraft:monster_egg",97,3,"true","Mossy Stone Brick Monster Egg",""
"Minecraft","minecraft:monster_egg",97,4,"true","Cracked Stone Brick Monster Egg",""
"Minecraft","minecraft:monster_egg",97,5,"true","Chiseled Stone Brick Monster Egg",""
"Minecraft","minecraft:mossy_cobblestone",48,0,"false","Moss Stone",""
"Minecraft","minecraft:mushroom_stew",282,0,"false","Mushroom Stew",""
"Minecraft","minecraft:mutton",423,0,"false","Raw Mutton",""
"Minecraft","minecraft:mycelium",110,0,"false","Mycelium",""
"Minecraft","minecraft:name_tag",421,0,"false","Name Tag",""
"Minecraft","minecraft:nether_brick",112,0,"false","Nether Brick",""
"Minecraft","minecraft:nether_brick_fence",113,0,"false","Nether Brick Fence",""
"Minecraft","minecraft:nether_brick_stairs",114,0,"false","Nether Brick Stairs",""
"Minecraft","minecraft:nether_star",399,0,"false","Nether Star","netherStar"
"Minecraft","minecraft:nether_wart",372,0,"false","Nether Wart","cropNetherWart"
"Minecraft","minecraft:nether_wart_block",214,0,"false","Nether Wart Block",""
"Minecraft","minecraft:netherbrick",405,0,"false","Nether Brick","ingotBrickNether"
"Minecraft","minecraft:netherrack",87,0,"false","Netherrack","netherrack"
"Minecraft","minecraft:noteblock",25,0,"false","Note Block",""
"Minecraft","minecraft:oak_stairs",53,0,"false","Oak Wood Stairs","stairWood"
"Minecraft","minecraft:observer",218,0,"false","Observer",""
"Minecraft","minecraft:obsidian",49,0,"false","Obsidian","obsidian"
"Minecraft","minecraft:orange_glazed_terracotta",236,0,"false","Orange Glazed Terracotta",""
"Minecraft","minecraft:orange_shulker_box",220,0,"false","Orange Shulker Box",""
"Minecraft","minecraft:packed_ice",174,0,"false","Packed Ice",""
"Minecraft","minecraft:painting",321,0,"false","Painting",""
"Minecraft","minecraft:paper",339,0,"false","Paper","paper"
"Minecraft","minecraft:pink_glazed_terracotta",241,0,"false","Pink Glazed Terracotta",""
"Minecraft","minecraft:pink_shulker_box",225,0,"false","Pink Shulker Box",""
"Minecraft","minecraft:piston",33,0,"false","Piston","craftingPiston"
"Minecraft","minecraft:planks",5,0,"true","Oak Wood Planks","plankWood"
"Minecraft","minecraft:planks",5,1,"true","Spruce Wood Planks","plankWood"
"Minecraft","minecraft:planks",5,2,"true","Birch Wood Planks","plankWood"
"Minecraft","minecraft:planks",5,3,"true","Jungle Wood Planks","plankWood"
"Minecraft","minecraft:planks",5,4,"true","Acacia Wood Planks","plankWood"
"Minecraft","minecraft:planks",5,5,"true","Dark Oak Wood Planks","plankWood"
"Minecraft","minecraft:poisonous_potato",394,0,"false","Poisonous Potato",""
"Minecraft","minecraft:porkchop",319,0,"false","Raw Porkchop",""
"Minecraft","minecraft:potato",392,0,"false","Potato","cropPotato"
"Minecraft","minecraft:potion",373,0,"false","Uncraftable Potion",""
"Minecraft","minecraft:prismarine",168,0,"true","Prismarine","blockPrismarine"
"Minecraft","minecraft:prismarine",168,1,"true","Prismarine Bricks","blockPrismarineBrick"
"Minecraft","minecraft:prismarine",168,2,"true","Dark Prismarine","blockPrismarineDark"
"Minecraft","minecraft:prismarine_crystals",410,0,"false","Prismarine Crystals","dustPrismarine"
"Minecraft","minecraft:prismarine_shard",409,0,"false","Prismarine Shard","gemPrismarine"
"Minecraft","minecraft:pumpkin",86,0,"false","Pumpkin",""
"Minecraft","minecraft:pumpkin_pie",400,0,"false","Pumpkin Pie",""
"Minecraft","minecraft:pumpkin_seeds",361,0,"false","Pumpkin Seeds",""
"Minecraft","minecraft:purple_glazed_terracotta",245,0,"false","Purple Glazed Terracotta",""
"Minecraft","minecraft:purple_shulker_box",229,0,"false","Purple Shulker Box",""
"Minecraft","minecraft:purpur_block",201,0,"false","Purpur Block",""
"Minecraft","minecraft:purpur_pillar",202,0,"false","Purpur Pillar",""
"Minecraft","minecraft:purpur_slab",205,0,"true","Purpur Slab",""
"Minecraft","minecraft:purpur_stairs",203,0,"false","Purpur Stairs",""
"Minecraft","minecraft:quartz",406,0,"false","Nether Quartz","gemQuartz"
"Minecraft","minecraft:quartz_block",155,0,"true","Block of Quartz","blockQuartz"
"Minecraft","minecraft:quartz_block",155,1,"true","Chiseled Quartz Block",""
"Minecraft","minecraft:quartz_block",155,2,"true","Pillar Quartz Block",""
"Minecraft","minecraft:quartz_ore",153,0,"false","Nether Quartz Ore","oreQuartz"
"Minecraft","minecraft:quartz_stairs",156,0,"false","Quartz Stairs",""
"Minecraft","minecraft:rabbit",411,0,"false","Raw Rabbit",""
"Minecraft","minecraft:rabbit_foot",414,0,"false","Rabbit's Foot",""
"Minecraft","minecraft:rabbit_hide",415,0,"false","Rabbit Hide",""
"Minecraft","minecraft:rabbit_stew",413,0,"false","Rabbit Stew",""
"Minecraft","minecraft:rail",66,0,"false","Rail",""
"Minecraft","minecraft:record_11",2266,0,"false","Music Disc","record"
"Minecraft","minecraft:record_13",2256,0,"false","Music Disc","record"
"Minecraft","minecraft:record_blocks",2258,0,"false","Music Disc","record"
"Minecraft","minecraft:record_cat",2257,0,"false","Music Disc","record"
"Minecraft","minecraft:record_chirp",2259,0,"false","Music Disc","record"
"Minecraft","minecraft:record_far",2260,0,"false","Music Disc","record"
"Minecraft","minecraft:record_mall",2261,0,"false","Music Disc","record"
"Minecraft","minecraft:record_mellohi",2262,0,"false","Music Disc","record"
"Minecraft","minecraft:record_stal",2263,0,"false","Music Disc","record"
"Minecraft","minecraft:record_strad",2264,0,"false","Music Disc","record"
"Minecraft","minecraft:record_wait",2267,0,"false","Music Disc","record"
"Minecraft","minecraft:record_ward",2265,0,"false","Music Disc","record"
"Minecraft","minecraft:red_flower",38,0,"true","Poppy",""
"Minecraft","minecraft:red_flower",38,1,"true","Blue Orchid",""
"Minecraft","minecraft:red_flower",38,2,"true","Allium",""
"Minecraft","minecraft:red_flower",38,3,"true","Azure Bluet",""
"Minecraft","minecraft:red_flower",38,4,"true","Red Tulip",""
"Minecraft","minecraft:red_flower",38,5,"true","Orange Tulip",""
"Minecraft","minecraft:red_flower",38,6,"true","White Tulip",""
"Minecraft","minecraft:red_flower",38,7,"true","Pink Tulip",""
"Minecraft","minecraft:red_flower",38,8,"true","Oxeye Daisy",""
"Minecraft","minecraft:red_glazed_terracotta",249,0,"false","Red Glazed Terracotta",""
"Minecraft","minecraft:red_mushroom",40,0,"false","Mushroom",""
"Minecraft","minecraft:red_mushroom_block",100,0,"false","Mushroom",""
"Minecraft","minecraft:red_nether_brick",215,0,"false","Red Nether Brick",""
"Minecraft","minecraft:red_sandstone",179,0,"true","Red Sandstone","sandstone"
"Minecraft","minecraft:red_sandstone",179,1,"true","Chiseled Red Sandstone","sandstone"
"Minecraft","minecraft:red_sandstone",179,2,"true","Smooth Red Sandstone","sandstone"
"Minecraft","minecraft:red_sandstone_stairs",180,0,"false","Red Sandstone Stairs",""
"Minecraft","minecraft:red_shulker_box",233,0,"false","Red Shulker Box",""
"Minecraft","minecraft:redstone",331,0,"false","Redstone","alloyBasic,dustRedstone"
"Minecraft","minecraft:redstone_block",152,0,"false","Block of Redstone","blockRedstone"
"Minecraft","minecraft:redstone_lamp",123,0,"false","Redstone Lamp",""
"Minecraft","minecraft:redstone_ore",73,0,"false","Redstone Ore","oreRedstone"
"Minecraft","minecraft:redstone_torch",76,0,"false","Redstone Torch","torchRedstoneActive"
"Minecraft","minecraft:reeds",338,0,"false","Sugar Canes","sugarcane"
"Minecraft","minecraft:repeater",356,0,"false","Redstone Repeater",""
"Minecraft","minecraft:repeating_command_block",210,0,"false","Repeating Command Block",""
"Minecraft","minecraft:rotten_flesh",367,0,"false","Rotten Flesh",""
"Minecraft","minecraft:saddle",329,0,"false","Saddle",""
"Minecraft","minecraft:sand",12,0,"true","Sand","sand"
"Minecraft","minecraft:sand",12,1,"true","Red Sand","sand"
"Minecraft","minecraft:sandstone",24,0,"true","Sandstone","sandstone"
"Minecraft","minecraft:sandstone",24,1,"true","Chiseled Sandstone","sandstone"
"Minecraft","minecraft:sandstone",24,2,"true","Smooth Sandstone","sandstone"
"Minecraft","minecraft:sandstone_stairs",128,0,"false","Sandstone Stairs",""
"Minecraft","minecraft:sapling",6,0,"true","Oak Sapling","treeSapling"
"Minecraft","minecraft:sapling",6,1,"true","Spruce Sapling","treeSapling"
"Minecraft","minecraft:sapling",6,2,"true","Birch Sapling","treeSapling"
"Minecraft","minecraft:sapling",6,3,"true","Jungle Sapling","treeSapling"
"Minecraft","minecraft:sapling",6,4,"true","Acacia Sapling","treeSapling"
"Minecraft","minecraft:sapling",6,5,"true","Dark Oak Sapling","treeSapling"
"Minecraft","minecraft:sea_lantern",169,0,"false","Sea Lantern",""
"Minecraft","minecraft:shears",359,0,"false","Shears","toolShears"
"Minecraft","minecraft:shield",442,0,"false","Shield",""
"Minecraft","minecraft:shulker_shell",450,0,"false","Shulker Shell",""
"Minecraft","minecraft:sign",323,0,"false","Sign",""
"Minecraft","minecraft:silver_glazed_terracotta",243,0,"false","Light Gray Glazed Terracotta",""
"Minecraft","minecraft:silver_shulker_box",227,0,"false","Light Gray Shulker Box",""
"Minecraft","minecraft:skull",397,0,"true","Skeleton Skull","itemSkull"
"Minecraft","minecraft:skull",397,1,"true","Wither Skeleton Skull","itemSkull"
"Minecraft","minecraft:skull",397,2,"true","Zombie Head","itemSkull"
"Minecraft","minecraft:skull",397,3,"true","Head","itemSkull"
"Minecraft","minecraft:skull",397,4,"true","Creeper Head","itemSkull"
"Minecraft","minecraft:skull",397,5,"true","Dragon Head","itemSkull"
"Minecraft","minecraft:slime",165,0,"false","Slime Block","blockSlime"
"Minecraft","minecraft:slime_ball",341,0,"false","Slimeball","slimeball"
"Minecraft","minecraft:snow",80,0,"false","Snow",""
"Minecraft","minecraft:snow_layer",78,0,"false","Snow",""
"Minecraft","minecraft:snowball",332,0,"false","Snowball",""
"Minecraft","minecraft:soul_sand",88,0,"false","Soul Sand",""
"Minecraft","minecraft:spawn_egg",383,0,"false","Spawn",""
"Minecraft","minecraft:speckled_melon",382,0,"false","Glistering Melon",""
"Minecraft","minecraft:spectral_arrow",439,0,"false","Spectral Arrow",""
"Minecraft","minecraft:spider_eye",375,0,"false","Spider Eye",""
"Minecraft","minecraft:splash_potion",438,0,"false","Splash Uncraftable Potion",""
"Minecraft","minecraft:sponge",19,0,"true","Sponge",""
"Minecraft","minecraft:sponge",19,1,"true","Wet Sponge",""
"Minecraft","minecraft:spruce_boat",444,0,"false","Spruce Boat",""
"Minecraft","minecraft:spruce_door",427,0,"false","Spruce Door","doorWood"
"Minecraft","minecraft:spruce_fence",188,0,"false","Spruce Fence","fenceWood"
"Minecraft","minecraft:spruce_fence_gate",183,0,"false","Spruce Fence Gate","fenceGateWood"
"Minecraft","minecraft:spruce_stairs",134,0,"false","Spruce Wood Stairs","stairWood"
"Minecraft","minecraft:stained_glass",95,0,"true","White Stained Glass","blockGlass,blockGlassWhite"
"Minecraft","minecraft:stained_glass",95,1,"true","Orange Stained Glass","blockGlass,blockGlassOrange"
"Minecraft","minecraft:stained_glass",95,2,"true","Magenta Stained Glass","blockGlass,blockGlassMagenta"
"Minecraft","minecraft:stained_glass",95,3,"true","Light Blue Stained Glass","blockGlass,blockGlassLightBlue"
"Minecraft","minecraft:stained_glass",95,4,"true","Yellow Stained Glass","blockGlass,blockGlassYellow"
"Minecraft","minecraft:stained_glass",95,5,"true","Lime Stained Glass","blockGlass,blockGlassLime"
"Minecraft","minecraft:stained_glass",95,6,"true","Pink Stained Glass","blockGlass,blockGlassPink"
"Minecraft","minecraft:stained_glass",95,7,"true","Gray Stained Glass","blockGlass,blockGlassGray"
"Minecraft","minecraft:stained_glass",95,8,"true","Light Gray Stained Glass","blockGlass,blockGlassLightGray"
"Minecraft","minecraft:stained_glass",95,9,"true","Cyan Stained Glass","blockGlass,blockGlassCyan"
"Minecraft","minecraft:stained_glass",95,10,"true","Purple Stained Glass","blockGlass,blockGlassPurple"
"Minecraft","minecraft:stained_glass",95,11,"true","Blue Stained Glass","blockGlass,blockGlassBlue"
"Minecraft","minecraft:stained_glass",95,12,"true","Brown Stained Glass","blockGlass,blockGlassBrown"
"Minecraft","minecraft:stained_glass",95,13,"true","Green Stained Glass","blockGlass,blockGlassGreen"
"Minecraft","minecraft:stained_glass",95,14,"true","Red Stained Glass","blockGlass,blockGlassRed"
"Minecraft","minecraft:stained_glass",95,15,"true","Black Stained Glass","blockGlass,blockGlassBlack"
"Minecraft","minecraft:stained_glass_pane",160,0,"true","White Stained Glass Pane","paneGlass,paneGlassWhite"
"Minecraft","minecraft:stained_glass_pane",160,1,"true","Orange Stained Glass Pane","paneGlass,paneGlassOrange"
"Minecraft","minecraft:stained_glass_pane",160,2,"true","Magenta Stained Glass Pane","paneGlass,paneGlassMagenta"
"Minecraft","minecraft:stained_glass_pane",160,3,"true","Light Blue Stained Glass Pane","paneGlass,paneGlassLightBlue"
"Minecraft","minecraft:stained_glass_pane",160,4,"true","Yellow Stained Glass Pane","paneGlass,paneGlassYellow"
"Minecraft","minecraft:stained_glass_pane",160,5,"true","Lime Stained Glass Pane","paneGlass,paneGlassLime"
"Minecraft","minecraft:stained_glass_pane",160,6,"true","Pink Stained Glass Pane","paneGlass,paneGlassPink"
"Minecraft","minecraft:stained_glass_pane",160,7,"true","Gray Stained Glass Pane","paneGlass,paneGlassGray"
"Minecraft","minecraft:stained_glass_pane",160,8,"true","Light Gray Stained Glass Pane","paneGlass,paneGlassLightGray"
"Minecraft","minecraft:stained_glass_pane",160,9,"true","Cyan Stained Glass Pane","paneGlass,paneGlassCyan"
"Minecraft","minecraft:stained_glass_pane",160,10,"true","Purple Stained Glass Pane","paneGlass,paneGlassPurple"
"Minecraft","minecraft:stained_glass_pane",160,11,"true","Blue Stained Glass Pane","paneGlass,paneGlassBlue"
"Minecraft","minecraft:stained_glass_pane",160,12,"true","Brown Stained Glass Pane","paneGlass,paneGlassBrown"
"Minecraft","minecraft:stained_glass_pane",160,13,"true","Green Stained Glass Pane","paneGlass,paneGlassGreen"
"Minecraft","minecraft:stained_glass_pane",160,14,"true","Red Stained Glass Pane","paneGlass,paneGlassRed"
"Minecraft","minecraft:stained_glass_pane",160,15,"true","Black Stained Glass Pane","paneGlass,paneGlassBlack"
"Minecraft","minecraft:stained_hardened_clay",159,0,"true","White Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,1,"true","Orange Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,2,"true","Magenta Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,3,"true","Light Blue Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,4,"true","Yellow Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,5,"true","Lime Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,6,"true","Pink Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,7,"true","Gray Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,8,"true","Light Gray Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,9,"true","Cyan Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,10,"true","Purple Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,11,"true","Blue Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,12,"true","Brown Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,13,"true","Green Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,14,"true","Red Terracotta",""
"Minecraft","minecraft:stained_hardened_clay",159,15,"true","Black Terracotta",""
"Minecraft","minecraft:stick",280,0,"false","Stick","stickWood"
"Minecraft","minecraft:sticky_piston",29,0,"false","Sticky Piston","craftingPiston"
"Minecraft","minecraft:stone",1,0,"true","Stone","stone"
"Minecraft","minecraft:stone",1,1,"true","Granite","stoneGranite"
"Minecraft","minecraft:stone",1,2,"true","Polished Granite","stoneGranitePolished"
"Minecraft","minecraft:stone",1,3,"true","Diorite","stoneDiorite"
"Minecraft","minecraft:stone",1,4,"true","Polished Diorite","stoneDioritePolished"
"Minecraft","minecraft:stone",1,5,"true","Andesite","stoneAndesite"
"Minecraft","minecraft:stone",1,6,"true","Polished Andesite","stoneAndesitePolished"
"Minecraft","minecraft:stone_axe",275,0,"false","Stone Axe",""
"Minecraft","minecraft:stone_brick_stairs",109,0,"false","Stone Brick Stairs",""
"Minecraft","minecraft:stone_button",77,0,"false","Button",""
"Minecraft","minecraft:stone_hoe",291,0,"false","Stone Hoe","toolHoe"
"Minecraft","minecraft:stone_pickaxe",274,0,"false","Stone Pickaxe",""
"Minecraft","minecraft:stone_pressure_plate",70,0,"false","Stone Pressure Plate",""
"Minecraft","minecraft:stone_shovel",273,0,"false","Stone Shovel",""
"Minecraft","minecraft:stone_slab",44,0,"true","Stone Slab","slabStone"
"Minecraft","minecraft:stone_slab",44,1,"true","Sandstone Slab","slabSandstone"
"Minecraft","minecraft:stone_slab",44,3,"true","Cobblestone Slab","slabCobblestone"
"Minecraft","minecraft:stone_slab",44,4,"true","Bricks Slab","slabBricks"
"Minecraft","minecraft:stone_slab",44,5,"true","Stone Bricks Slab","slabStoneBricks"
"Minecraft","minecraft:stone_slab",44,6,"true","Nether Brick Slab","slabNetherBrick"
"Minecraft","minecraft:stone_slab",44,7,"true","Quartz Slab","slabQuartz"
"Minecraft","minecraft:stone_slab2",182,0,"true","Red Sandstone Slab",""
"Minecraft","minecraft:stone_stairs",67,0,"false","Cobblestone Stairs",""
"Minecraft","minecraft:stone_sword",272,0,"false","Stone Sword",""
"Minecraft","minecraft:stonebrick",98,0,"true","Stone Bricks",""
"Minecraft","minecraft:stonebrick",98,1,"true","Mossy Stone Bricks",""
"Minecraft","minecraft:stonebrick",98,2,"true","Cracked Stone Bricks",""
"Minecraft","minecraft:stonebrick",98,3,"true","Chiseled Stone Bricks",""
"Minecraft","minecraft:string",287,0,"false","String","string"
"Minecraft","minecraft:structure_block",255,0,"false","Structure Block",""
"Minecraft","minecraft:structure_void",217,0,"false","Structure Void",""
"Minecraft","minecraft:sugar",353,0,"false","Sugar","dustSugar"
"Minecraft","minecraft:tallgrass",31,1,"true","Grass",""
"Minecraft","minecraft:tallgrass",31,2,"true","Fern",""
"Minecraft","minecraft:tipped_arrow",440,0,"false","Uncraftable Tipped Arrow",""
"Minecraft","minecraft:tnt",46,0,"false","TNT","industrialTnt"
"Minecraft","minecraft:tnt_minecart",407,0,"false","Minecart with TNT",""
"Minecraft","minecraft:torch",50,0,"false","Torch","torch"
"Minecraft","minecraft:totem_of_undying",449,0,"false","Totem of Undying",""
"Minecraft","minecraft:trapdoor",96,0,"false","Wooden Trapdoor",""
"Minecraft","minecraft:trapped_chest",146,0,"false","Trapped Chest","chest,chestTrapped"
"Minecraft","minecraft:tripwire_hook",131,0,"false","Tripwire Hook",""
"Minecraft","minecraft:vine",106,0,"false","Vines","vine"
"Minecraft","minecraft:water_bucket",326,0,"false","Water Bucket",""
"Minecraft","minecraft:waterlily",111,0,"false","Lily Pad",""
"Minecraft","minecraft:web",30,0,"false","Cobweb",""
"Minecraft","minecraft:wheat",296,0,"false","Wheat","cropWheat"
"Minecraft","minecraft:wheat_seeds",295,0,"false","Seeds",""
"Minecraft","minecraft:white_glazed_terracotta",235,0,"false","White Glazed Terracotta",""
"Minecraft","minecraft:white_shulker_box",219,0,"false","White Shulker Box",""
