"Registry name","Meta/dmg","Display name","Ore Dict Keys","NBT"
"nuclearcraft:depleted_fuel_californium",9,"Depleted LECf-251 Oxide Fuel Pellet","ingotDepletedLECf251Oxide",""
"nuclearcraft:depleted_fuel_californium",10,"Depleted LECf-251 Nitride Fuel Pellet","ingotDepletedLECf251Nitride",""
"nuclearcraft:depleted_fuel_californium",11,"Depleted LECf-251-Zirconium Alloy Fuel Pellet","ingotDepletedLECf251ZA",""
"nuclearcraft:depleted_fuel_californium",12,"Depleted HECf-251 TRISO Fuel Pebble","ingotDepletedHECf251TRISO",""
"nuclearcraft:depleted_fuel_californium",13,"Depleted HECf-251 Oxide Fuel Pellet","ingotDepletedHECf251Oxide",""
"nuclearcraft:depleted_fuel_californium",14,"Depleted HECf-251 Nitride Fuel Pellet","ingotDepletedHECf251Nitride",""
"nuclearcraft:depleted_fuel_californium",15,"Depleted HECf-251-Zirconium Alloy Fuel Pellet","ingotDepletedHECf251ZA",""
"nuclearcraft:depleted_fuel_curium",0,"Depleted LECm-243 TRISO Fuel Pebble","ingotDepletedLECm243TRISO",""
"nuclearcraft:depleted_fuel_curium",1,"Depleted LECm-243 Oxide Fuel Pellet","ingotDepletedLECm243Oxide",""
"nuclearcraft:depleted_fuel_curium",2,"Depleted LECm-243 Nitride Fuel Pellet","ingotDepletedLECm243Nitride",""
"nuclearcraft:depleted_fuel_curium",3,"Depleted LECm-243-Zirconium Alloy Fuel Pellet","ingotDepletedLECm243ZA",""
"nuclearcraft:depleted_fuel_curium",4,"Depleted HECm-243 TRISO Fuel Pebble","ingotDepletedHECm243TRISO",""
"nuclearcraft:depleted_fuel_curium",5,"Depleted HECm-243 Oxide Fuel Pellet","ingotDepletedHECm243Oxide",""
"nuclearcraft:depleted_fuel_curium",6,"Depleted HECm-243 Nitride Fuel Pellet","ingotDepletedHECm243Nitride",""
"nuclearcraft:depleted_fuel_curium",7,"Depleted HECm-243-Zirconium Alloy Fuel Pellet","ingotDepletedHECm243ZA",""
"nuclearcraft:depleted_fuel_curium",8,"Depleted LECm-245 TRISO Fuel Pebble","ingotDepletedLECm245TRISO",""
"nuclearcraft:depleted_fuel_curium",9,"Depleted LECm-245 Oxide Fuel Pellet","ingotDepletedLECm245Oxide",""
"nuclearcraft:depleted_fuel_curium",10,"Depleted LECm-245 Nitride Fuel Pellet","ingotDepletedLECm245Nitride",""
"nuclearcraft:depleted_fuel_curium",11,"Depleted LECm-245-Zirconium Alloy Fuel Pellet","ingotDepletedLECm245ZA",""
"nuclearcraft:depleted_fuel_curium",12,"Depleted HECm-245 TRISO Fuel Pebble","ingotDepletedHECm245TRISO",""
"nuclearcraft:depleted_fuel_curium",13,"Depleted HECm-245 Oxide Fuel Pellet","ingotDepletedHECm245Oxide",""
"nuclearcraft:depleted_fuel_curium",14,"Depleted HECm-245 Nitride Fuel Pellet","ingotDepletedHECm245Nitride",""
"nuclearcraft:depleted_fuel_curium",15,"Depleted HECm-245-Zirconium Alloy Fuel Pellet","ingotDepletedHECm245ZA",""
"nuclearcraft:depleted_fuel_curium",16,"Depleted LECm-247 TRISO Fuel Pebble","ingotDepletedLECm247TRISO",""
"nuclearcraft:depleted_fuel_curium",17,"Depleted LECm-247 Oxide Fuel Pellet","ingotDepletedLECm247Oxide",""
"nuclearcraft:depleted_fuel_curium",18,"Depleted LECm-247 Nitride Fuel Pellet","ingotDepletedLECm247Nitride",""
"nuclearcraft:depleted_fuel_curium",19,"Depleted LECm-247-Zirconium Alloy Fuel Pellet","ingotDepletedLECm247ZA",""
"nuclearcraft:depleted_fuel_curium",20,"Depleted HECm-247 TRISO Fuel Pebble","ingotDepletedHECm247TRISO",""
"nuclearcraft:depleted_fuel_curium",21,"Depleted HECm-247 Oxide Fuel Pellet","ingotDepletedHECm247Oxide",""
"nuclearcraft:depleted_fuel_curium",22,"Depleted HECm-247 Nitride Fuel Pellet","ingotDepletedHECm247Nitride",""
"nuclearcraft:depleted_fuel_curium",23,"Depleted HECm-247-Zirconium Alloy Fuel Pellet","ingotDepletedHECm247ZA",""
"nuclearcraft:depleted_fuel_ic2",0,"Depleted Uranium Nuclear Fuel","depletedFuelIC2U",""
"nuclearcraft:depleted_fuel_ic2",1,"Depleted MOX Nuclear Fuel","depletedFuelIC2MOX",""
"nuclearcraft:depleted_fuel_mixed",0,"Depleted MTRISO-239 Fuel Pebble","ingotDepletedMIX239TRISO",""
"nuclearcraft:depleted_fuel_mixed",1,"Depleted MOX-239 Fuel Pellet","ingotDepletedMIX239Oxide",""
"nuclearcraft:depleted_fuel_mixed",2,"Depleted MNI-239 Fuel Pellet","ingotDepletedMIX239Nitride",""
"nuclearcraft:depleted_fuel_mixed",3,"Depleted MZA-239 Fuel Pellet","ingotDepletedMIX239ZA",""
"nuclearcraft:depleted_fuel_mixed",4,"Depleted MTRISO-241 Fuel Pebble","ingotDepletedMIX241TRISO",""
"nuclearcraft:depleted_fuel_mixed",5,"Depleted MOX-241 Fuel Pellet","ingotDepletedMIX241Oxide",""
"nuclearcraft:depleted_fuel_mixed",6,"Depleted MNI-241 Fuel Pellet","ingotDepletedMIX241Nitride",""
"nuclearcraft:depleted_fuel_mixed",7,"Depleted MZA-241 Fuel Pellet","ingotDepletedMIX241ZA",""
"nuclearcraft:depleted_fuel_neptunium",0,"Depleted LEN-236 TRISO Fuel Pebble","ingotDepletedLEN236TRISO",""
"nuclearcraft:depleted_fuel_neptunium",1,"Depleted LEN-236 Oxide Fuel Pellet","ingotDepletedLEN236Oxide",""
"nuclearcraft:depleted_fuel_neptunium",2,"Depleted LEN-236 Nitride Fuel Pellet","ingotDepletedLEN236Nitride",""
"nuclearcraft:depleted_fuel_neptunium",3,"Depleted LEN-236-Zirconium Alloy Fuel Pellet","ingotDepletedLEN236ZA",""
"nuclearcraft:depleted_fuel_neptunium",4,"Depleted HEN-236 TRISO Fuel Pebble","ingotDepletedHEN236TRISO",""
"nuclearcraft:depleted_fuel_neptunium",5,"Depleted HEN-236 Oxide Fuel Pellet","ingotDepletedHEN236Oxide",""
"nuclearcraft:depleted_fuel_neptunium",6,"Depleted HEN-236 Nitride Fuel Pellet","ingotDepletedHEN236Nitride",""
"nuclearcraft:depleted_fuel_neptunium",7,"Depleted HEN-236-Zirconium Alloy Fuel Pellet","ingotDepletedHEN236ZA",""
"nuclearcraft:depleted_fuel_plutonium",0,"Depleted LEP-239 TRISO Fuel Pebble","ingotDepletedLEP239TRISO",""
"nuclearcraft:depleted_fuel_plutonium",1,"Depleted LEP-239 Oxide Fuel Pellet","ingotDepletedLEP239Oxide",""
"nuclearcraft:depleted_fuel_plutonium",2,"Depleted LEP-239 Nitride Fuel Pellet","ingotDepletedLEP239Nitride",""
"nuclearcraft:depleted_fuel_plutonium",3,"Depleted LEP-239-Zirconium Alloy Fuel Pellet","ingotDepletedLEP239ZA",""
"nuclearcraft:depleted_fuel_plutonium",4,"Depleted HEP-239 TRISO Fuel Pebble","ingotDepletedHEP239TRISO",""
"nuclearcraft:depleted_fuel_plutonium",5,"Depleted HEP-239 Oxide Fuel Pellet","ingotDepletedHEP239Oxide",""
"nuclearcraft:depleted_fuel_plutonium",6,"Depleted HEP-239 Nitride Fuel Pellet","ingotDepletedHEP239Nitride",""
"nuclearcraft:depleted_fuel_plutonium",7,"Depleted HEP-239-Zirconium Alloy Fuel Pellet","ingotDepletedHEP239ZA",""
"nuclearcraft:depleted_fuel_plutonium",8,"Depleted LEP-241 TRISO Fuel Pebble","ingotDepletedLEP241TRISO",""
"nuclearcraft:depleted_fuel_plutonium",9,"Depleted LEP-241 Oxide Fuel Pellet","ingotDepletedLEP241Oxide",""
"nuclearcraft:depleted_fuel_plutonium",10,"Depleted LEP-241 Nitride Fuel Pellet","ingotDepletedLEP241Nitride",""
"nuclearcraft:depleted_fuel_plutonium",11,"Depleted LEP-241-Zirconium Alloy Fuel Pellet","ingotDepletedLEP241ZA",""
"nuclearcraft:depleted_fuel_plutonium",12,"Depleted HEP-241 TRISO Fuel Pebble","ingotDepletedHEP241TRISO",""
"nuclearcraft:depleted_fuel_plutonium",13,"Depleted HEP-241 Oxide Fuel Pellet","ingotDepletedHEP241Oxide",""
"nuclearcraft:depleted_fuel_plutonium",14,"Depleted HEP-241 Nitride Fuel Pellet","ingotDepletedHEP241Nitride",""
"nuclearcraft:depleted_fuel_plutonium",15,"Depleted HEP-241-Zirconium Alloy Fuel Pellet","ingotDepletedHEP241ZA",""
"nuclearcraft:depleted_fuel_thorium",0,"Depleted TBU TRISO Fuel Pebble","ingotDepletedTBUTRISO",""
"nuclearcraft:depleted_fuel_thorium",1,"Depleted TBU Oxide Fuel Pellet","ingotDepletedTBUOxide",""
"nuclearcraft:depleted_fuel_thorium",2,"Depleted TBU Nitride Fuel Pellet","ingotDepletedTBUNitride",""
"nuclearcraft:depleted_fuel_thorium",3,"Depleted TBU-Zirconium Alloy Fuel Pellet","ingotDepletedTBUZA",""
"nuclearcraft:depleted_fuel_uranium",0,"Depleted LEU-233 TRISO Fuel Pebble","ingotDepletedLEU233TRISO",""
"nuclearcraft:depleted_fuel_uranium",1,"Depleted LEU-233 Oxide Fuel Pellet","ingotDepletedLEU233Oxide",""
"nuclearcraft:depleted_fuel_uranium",2,"Depleted LEU-233 Nitride Fuel Pellet","ingotDepletedLEU233Nitride",""
"nuclearcraft:depleted_fuel_uranium",3,"Depleted LEU-233-Zirconium Alloy Fuel Pellet","ingotDepletedLEU233ZA",""
"nuclearcraft:depleted_fuel_uranium",4,"Depleted HEU-233 TRISO Fuel Pebble","ingotDepletedHEU233TRISO",""
"nuclearcraft:depleted_fuel_uranium",5,"Depleted HEU-233 Oxide Fuel Pellet","ingotDepletedHEU233Oxide",""
"nuclearcraft:depleted_fuel_uranium",6,"Depleted HEU-233 Nitride Fuel Pellet","ingotDepletedHEU233Nitride",""
"nuclearcraft:depleted_fuel_uranium",7,"Depleted HEU-233-Zirconium Alloy Fuel Pellet","ingotDepletedHEU233ZA",""
"nuclearcraft:depleted_fuel_uranium",8,"Depleted LEU-235 TRISO Fuel Pebble","ingotDepletedLEU235TRISO",""
"nuclearcraft:depleted_fuel_uranium",9,"Depleted LEU-235 Oxide Fuel Pellet","ingotDepletedLEU235Oxide",""
"nuclearcraft:depleted_fuel_uranium",10,"Depleted LEU-235 Nitride Fuel Pellet","ingotDepletedLEU235Nitride",""
"nuclearcraft:depleted_fuel_uranium",11,"Depleted LEU-235-Zirconium Alloy Fuel Pellet","ingotDepletedLEU235ZA",""
"nuclearcraft:depleted_fuel_uranium",12,"Depleted HEU-235 TRISO Fuel Pebble","ingotDepletedHEU235TRISO",""
"nuclearcraft:depleted_fuel_uranium",13,"Depleted HEU-235 Oxide Fuel Pellet","ingotDepletedHEU235Oxide",""
"nuclearcraft:depleted_fuel_uranium",14,"Depleted HEU-235 Nitride Fuel Pellet","ingotDepletedHEU235Nitride",""
"nuclearcraft:depleted_fuel_uranium",15,"Depleted HEU-235-Zirconium Alloy Fuel Pellet","ingotDepletedHEU235ZA",""
"nuclearcraft:dominos",0,"Domino's Special","gearDominos",""
"nuclearcraft:dust",5,"Boron Dust","dustBoron",""
"nuclearcraft:dust",6,"Lithium Dust","dustLithium",""
"nuclearcraft:dust",7,"Magnesium Dust","dustMagnesium",""
"nuclearcraft:dust",8,"Graphite Dust","dustGraphite",""
"nuclearcraft:dust",9,"Beryllium Dust","dustBeryllium",""
"nuclearcraft:dust",10,"Zirconium Dust","dustZirconium",""
"nuclearcraft:dust",11,"Manganese Dust","dustManganese",""
"nuclearcraft:dust",12,"Aluminum Dust","dustAluminium",""
"nuclearcraft:dust",14,"Manganese Oxide Dust","dustManganeseOxide",""
"nuclearcraft:dust",15,"Manganese Dioxide Dust","dustManganeseDioxide",""
"nuclearcraft:fertile_isotope",0,"Uranium-238 Block","blockUranium238",""
"nuclearcraft:fertile_isotope",1,"Neptunium-237 Block","blockNeptunium237",""
"nuclearcraft:fertile_isotope",2,"Plutonium-242 Block","blockPlutonium242",""
"nuclearcraft:fertile_isotope",3,"Americium-243 Block","blockAmericium243",""
"nuclearcraft:fertile_isotope",4,"Curium-246 Block","blockCurium246",""
"nuclearcraft:fertile_isotope",5,"Berkelium-247 Block","blockBerkelium247",""
"nuclearcraft:fertile_isotope",6,"Californium-252 Block","blockCalifornium252",""
"nuclearcraft:fission_dust",0,"Bismuth Dust","dustBismuth",""
"nuclearcraft:fission_dust",1,"Radium Dust","dustRadium",""
"nuclearcraft:fission_dust",2,"Polonium Dust","dustPolonium",""
"nuclearcraft:fission_dust",3,"Protactinium-Enriched Thorium Dust","dustTBP",""
"nuclearcraft:fission_dust",4,"Protactinium-233 Dust","dustProtactinium233",""
"nuclearcraft:fission_dust",5,"Strontium-90 Dust","dustStrontium90",""
"nuclearcraft:fission_dust",6,"Molybdenum Dust","dustMolybdenum",""
"nuclearcraft:fission_dust",7,"Ruthenium-106 Dust","dustRuthenium106",""
"nuclearcraft:fission_dust",8,"Caesium-137 Dust","dustCaesium137,dustCesium137",""
"nuclearcraft:fission_dust",9,"Promethium-147 Dust","dustPromethium147",""
"nuclearcraft:fission_dust",10,"Europium-155 Dust","dustEuropium155",""
"nuclearcraft:flour",0,"Flour","dustWheat",""
"nuclearcraft:fuel_americium",0,"LEA-242 TRISO Fuel Pebble","ingotLEA242TRISO",""
"nuclearcraft:fuel_americium",1,"LEA-242 Oxide Fuel Pellet","ingotLEA242Oxide",""
"nuclearcraft:fuel_americium",2,"LEA-242 Nitride Fuel Pellet","ingotLEA242Nitride",""
"nuclearcraft:fuel_americium",3,"LEA-242-Zirconium Alloy Fuel Pellet","ingotLEA242ZA",""
"nuclearcraft:fuel_americium",4,"HEA-242 TRISO Fuel Pebble","ingotHEA242TRISO",""
"nuclearcraft:fuel_americium",5,"HEA-242 Oxide Fuel Pellet","ingotHEA242Oxide",""
"nuclearcraft:fuel_americium",6,"HEA-242 Nitride Fuel Pellet","ingotHEA242Nitride",""
"nuclearcraft:fuel_americium",7,"HEA-242-Zirconium Alloy Fuel Pellet","ingotHEA242ZA",""
"nuclearcraft:fuel_berkelium",0,"LEB-248 TRISO Fuel Pebble","ingotLEB248TRISO",""
"nuclearcraft:fuel_berkelium",1,"LEB-248 Oxide Fuel Pellet","ingotLEB248Oxide",""
"nuclearcraft:fuel_berkelium",2,"LEB-248 Nitride Fuel Pellet","ingotLEB248Nitride",""
"nuclearcraft:fuel_berkelium",3,"LEB-248-Zirconium Alloy Fuel Pellet","ingotLEB248ZA",""
"nuclearcraft:fuel_berkelium",4,"HEB-248 TRISO Fuel Pebble","ingotHEB248TRISO",""
"nuclearcraft:fuel_berkelium",5,"HEB-248 Oxide Fuel Pellet","ingotHEB248Oxide",""
"nuclearcraft:fuel_berkelium",6,"HEB-248 Nitride Fuel Pellet","ingotHEB248Nitride",""
"nuclearcraft:fuel_berkelium",7,"HEB-248-Zirconium Alloy Fuel Pellet","ingotHEB248ZA",""
"nuclearcraft:fuel_californium",0,"LECf-249 TRISO Fuel Pebble","ingotLECf249TRISO",""
"nuclearcraft:fuel_californium",1,"LECf-249 Oxide Fuel Pellet","ingotLECf249Oxide",""
"nuclearcraft:fuel_californium",2,"LECf-249 Nitride Fuel Pellet","ingotLECf249Nitride",""
"nuclearcraft:fuel_californium",3,"LECf-249-Zirconium Alloy Fuel Pellet","ingotLECf249ZA",""
"nuclearcraft:fuel_californium",4,"HECf-249 TRISO Fuel Pebble","ingotHECf249TRISO",""
"nuclearcraft:fuel_californium",5,"HECf-249 Oxide Fuel Pellet","ingotHECf249Oxide",""
"nuclearcraft:fuel_californium",6,"HECf-249 Nitride Fuel Pellet","ingotHECf249Nitride",""
"nuclearcraft:fuel_californium",7,"HECf-249-Zirconium Alloy Fuel Pellet","ingotHECf249ZA",""
"nuclearcraft:fuel_californium",8,"LECf-251 TRISO Fuel Pebble","ingotLECf251TRISO",""
"nuclearcraft:fuel_californium",9,"LECf-251 Oxide Fuel Pellet","ingotLECf251Oxide",""
"nuclearcraft:fuel_californium",10,"LECf-251 Nitride Fuel Pellet","ingotLECf251Nitride",""
"nuclearcraft:fuel_californium",11,"LECf-251-Zirconium Alloy Fuel Pellet","ingotLECf251ZA",""
"nuclearcraft:fuel_californium",12,"HECf-251 TRISO Fuel Pebble","ingotHECf251TRISO",""
"nuclearcraft:fuel_californium",13,"HECf-251 Oxide Fuel Pellet","ingotHECf251Oxide",""
"nuclearcraft:fuel_californium",14,"HECf-251 Nitride Fuel Pellet","ingotHECf251Nitride",""
"nuclearcraft:fuel_californium",15,"HECf-251-Zirconium Alloy Fuel Pellet","ingotHECf251ZA",""
"nuclearcraft:fuel_curium",0,"LECm-243 TRISO Fuel Pebble","ingotLECm243TRISO",""
"nuclearcraft:fuel_curium",1,"LECm-243 Oxide Fuel Pellet","ingotLECm243Oxide",""
"nuclearcraft:fuel_curium",2,"LECm-243 Nitride Fuel Pellet","ingotLECm243Nitride",""
"nuclearcraft:fuel_curium",3,"LECm-243-Zirconium Alloy Fuel Pellet","ingotLECm243ZA",""
"nuclearcraft:fuel_curium",4,"HECm-243 TRISO Fuel Pebble","ingotHECm243TRISO",""
"nuclearcraft:fuel_curium",5,"HECm-243 Oxide Fuel Pellet","ingotHECm243Oxide",""
"nuclearcraft:fuel_curium",6,"HECm-243 Nitride Fuel Pellet","ingotHECm243Nitride",""
"nuclearcraft:fuel_curium",7,"HECm-243-Zirconium Alloy Fuel Pellet","ingotHECm243ZA",""
"nuclearcraft:fuel_curium",8,"LECm-245 TRISO Fuel Pebble","ingotLECm245TRISO",""
"nuclearcraft:fuel_curium",9,"LECm-245 Oxide Fuel Pellet","ingotLECm245Oxide",""
"nuclearcraft:fuel_curium",10,"LECm-245 Nitride Fuel Pellet","ingotLECm245Nitride",""
"nuclearcraft:fuel_curium",11,"LECm-245-Zirconium Alloy Fuel Pellet","ingotLECm245ZA",""
"nuclearcraft:fuel_curium",12,"HECm-245 TRISO Fuel Pebble","ingotHECm245TRISO",""
"nuclearcraft:fuel_curium",13,"HECm-245 Oxide Fuel Pellet","ingotHECm245Oxide",""
"nuclearcraft:fuel_curium",14,"HECm-245 Nitride Fuel Pellet","ingotHECm245Nitride",""
"nuclearcraft:fuel_curium",15,"HECm-245-Zirconium Alloy Fuel Pellet","ingotHECm245ZA",""
"nuclearcraft:fuel_curium",16,"LECm-247 TRISO Fuel Pebble","ingotLECm247TRISO",""
"nuclearcraft:fuel_curium",17,"LECm-247 Oxide Fuel Pellet","ingotLECm247Oxide",""
"nuclearcraft:fuel_curium",18,"LECm-247 Nitride Fuel Pellet","ingotLECm247Nitride",""
"nuclearcraft:fuel_curium",19,"LECm-247-Zirconium Alloy Fuel Pellet","ingotLECm247ZA",""
"nuclearcraft:fuel_curium",20,"HECm-247 TRISO Fuel Pebble","ingotHECm247TRISO",""
"nuclearcraft:fuel_curium",21,"HECm-247 Oxide Fuel Pellet","ingotHECm247Oxide",""
"nuclearcraft:fuel_curium",22,"HECm-247 Nitride Fuel Pellet","ingotHECm247Nitride",""
"nuclearcraft:fuel_curium",23,"HECm-247-Zirconium Alloy Fuel Pellet","ingotHECm247ZA",""
"nuclearcraft:fuel_mixed",0,"MTRISO-239 Fuel Pebble","ingotMIX239TRISO",""
"nuclearcraft:fuel_mixed",1,"MOX-239 Fuel Pellet","ingotMIX239Oxide",""
"nuclearcraft:fuel_mixed",2,"MNI-239 Fuel Pellet","ingotMIX239Nitride",""
"nuclearcraft:fuel_mixed",3,"MZA-239 Fuel Pellet","ingotMIX239ZA",""
"nuclearcraft:fuel_mixed",4,"MTRISO-241 Fuel Pebble","ingotMIX241TRISO",""
"nuclearcraft:fuel_mixed",5,"MOX-241 Fuel Pellet","ingotMIX241Oxide",""
"nuclearcraft:fuel_mixed",6,"MNI-241 Fuel Pellet","ingotMIX241Nitride",""
"nuclearcraft:fuel_mixed",7,"MZA-241 Fuel Pellet","ingotMIX241ZA",""
"nuclearcraft:fuel_neptunium",0,"LEN-236 TRISO Fuel Pebble","ingotLEN236TRISO",""
"nuclearcraft:fuel_neptunium",1,"LEN-236 Oxide Fuel Pellet","ingotLEN236Oxide",""
"nuclearcraft:fuel_neptunium",2,"LEN-236 Nitride Fuel Pellet","ingotLEN236Nitride",""
"nuclearcraft:fuel_neptunium",3,"LEN-236-Zirconium Alloy Fuel Pellet","ingotLEN236ZA",""
"nuclearcraft:fuel_neptunium",4,"HEN-236 TRISO Fuel Pebble","ingotHEN236TRISO",""
"nuclearcraft:fuel_neptunium",5,"HEN-236 Oxide Fuel Pellet","ingotHEN236Oxide",""
"nuclearcraft:fuel_neptunium",6,"HEN-236 Nitride Fuel Pellet","ingotHEN236Nitride",""
"nuclearcraft:fuel_neptunium",7,"HEN-236-Zirconium Alloy Fuel Pellet","ingotHEN236ZA",""
"nuclearcraft:fuel_plutonium",0,"LEP-239 TRISO Fuel Pebble","ingotLEP239TRISO",""
"nuclearcraft:fuel_plutonium",1,"LEP-239 Oxide Fuel Pellet","ingotLEP239Oxide",""
"nuclearcraft:fuel_plutonium",2,"LEP-239 Nitride Fuel Pellet","ingotLEP239Nitride",""
"nuclearcraft:fuel_plutonium",3,"LEP-239-Zirconium Alloy Fuel Pellet","ingotLEP239ZA",""
"nuclearcraft:fuel_plutonium",4,"HEP-239 TRISO Fuel Pebble","ingotHEP239TRISO",""
"nuclearcraft:fuel_plutonium",5,"HEP-239 Oxide Fuel Pellet","ingotHEP239Oxide",""
"nuclearcraft:fuel_plutonium",6,"HEP-239 Nitride Fuel Pellet","ingotHEP239Nitride",""
"nuclearcraft:fuel_plutonium",7,"HEP-239-Zirconium Alloy Fuel Pellet","ingotHEP239ZA",""
"nuclearcraft:fuel_plutonium",8,"LEP-241 TRISO Fuel Pebble","ingotLEP241TRISO",""
"nuclearcraft:fuel_plutonium",9,"LEP-241 Oxide Fuel Pellet","ingotLEP241Oxide",""
"nuclearcraft:fuel_plutonium",10,"LEP-241 Nitride Fuel Pellet","ingotLEP241Nitride",""
"nuclearcraft:fuel_plutonium",11,"LEP-241-Zirconium Alloy Fuel Pellet","ingotLEP241ZA",""
"nuclearcraft:fuel_plutonium",12,"HEP-241 TRISO Fuel Pebble","ingotHEP241TRISO",""
"nuclearcraft:fuel_plutonium",13,"HEP-241 Oxide Fuel Pellet","ingotHEP241Oxide",""
"nuclearcraft:fuel_plutonium",14,"HEP-241 Nitride Fuel Pellet","ingotHEP241Nitride",""
"nuclearcraft:fuel_plutonium",15,"HEP-241-Zirconium Alloy Fuel Pellet","ingotHEP241ZA",""
"nuclearcraft:fuel_thorium",0,"TBU TRISO Fuel Pebble","ingotTBUTRISO",""
"nuclearcraft:fuel_thorium",1,"TBU Oxide Fuel Pellet","ingotTBUOxide",""
"nuclearcraft:fuel_thorium",2,"TBU Nitride Fuel Pellet","ingotTBUNitride",""
"nuclearcraft:fuel_thorium",3,"TBU-Zirconium Alloy Fuel Pellet","ingotTBUZA",""
"nuclearcraft:fuel_uranium",0,"LEU-233 TRISO Fuel Pebble","ingotLEU233TRISO",""
"nuclearcraft:fuel_uranium",1,"LEU-233 Oxide Fuel Pellet","ingotLEU233Oxide",""
"nuclearcraft:fuel_uranium",2,"LEU-233 Nitride Fuel Pellet","ingotLEU233Nitride",""
"nuclearcraft:fuel_uranium",3,"LEU-233-Zirconium Alloy Fuel Pellet","ingotLEU233ZA",""
"nuclearcraft:fuel_uranium",4,"HEU-233 TRISO Fuel Pebble","ingotHEU233TRISO",""
"nuclearcraft:fuel_uranium",5,"HEU-233 Oxide Fuel Pellet","ingotHEU233Oxide",""
"nuclearcraft:fuel_uranium",6,"HEU-233 Nitride Fuel Pellet","ingotHEU233Nitride",""
"nuclearcraft:fuel_uranium",7,"HEU-233-Zirconium Alloy Fuel Pellet","ingotHEU233ZA",""
"nuclearcraft:fuel_uranium",8,"LEU-235 TRISO Fuel Pebble","ingotLEU235TRISO",""
"nuclearcraft:fuel_uranium",9,"LEU-235 Oxide Fuel Pellet","ingotLEU235Oxide",""
"nuclearcraft:fuel_uranium",10,"LEU-235 Nitride Fuel Pellet","ingotLEU235Nitride",""
"nuclearcraft:fuel_uranium",11,"LEU-235-Zirconium Alloy Fuel Pellet","ingotLEU235ZA",""
"nuclearcraft:fuel_uranium",12,"HEU-235 TRISO Fuel Pebble","ingotHEU235TRISO",""
"nuclearcraft:fuel_uranium",13,"HEU-235 Oxide Fuel Pellet","ingotHEU235Oxide",""
"nuclearcraft:fuel_uranium",14,"HEU-235 Nitride Fuel Pellet","ingotHEU235Nitride",""
"nuclearcraft:fuel_uranium",15,"HEU-235-Zirconium Alloy Fuel Pellet","ingotHEU235ZA",""
"nuclearcraft:gem",0,"Rhodochrosite","gemRhodochrosite",""
"nuclearcraft:gem",1,"Cubic Boron Nitride","gemBoronNitride",""
"nuclearcraft:gem",2,"Fluorite","gemFluorite",""
"nuclearcraft:gem",3,"Villiaumite","gemVilliaumite",""
"nuclearcraft:gem",4,"Carobbiite","gemCarobbiite",""
"nuclearcraft:gem",5,"Boron Arsenide","gemBoronArsenide",""
"nuclearcraft:gem",6,"Silicon","itemSilicon",""
"nuclearcraft:gem_dust",0,"Crushed Diamond","dustDiamond",""
"nuclearcraft:gem_dust",1,"Crushed Rhodochrosite","dustRhodochrosite",""
"nuclearcraft:gem_dust",2,"Crushed Quartz","dustNetherQuartz,dustQuartz",""
"nuclearcraft:gem_dust",4,"Hexagonal Boron Nitride","dustBoronNitride",""
"nuclearcraft:gem_dust",5,"Crushed Fluorite","dustFluorite",""
"nuclearcraft:gem_dust",8,"Crushed Villiaumite","dustVilliaumite",""
"nuclearcraft:gem_dust",9,"Crushed Carobbiite","dustCarobbiite",""
"nuclearcraft:gem_dust",10,"Crushed Arsenic","dustArsenic",""
"nuclearcraft:gem_dust",11,"Crushed End Stone","dustEndstone",""
"nuclearcraft:ingot",5,"Boron Ingot","ingotBoron",""
"nuclearcraft:ingot",6,"Lithium Ingot","ingotLithium",""
"nuclearcraft:ingot",7,"Magnesium Ingot","ingotMagnesium",""
"nuclearcraft:ingot",8,"Graphite Ingot","ingotGraphite",""
"nuclearcraft:ingot",9,"Beryllium Ingot","ingotBeryllium",""
"nuclearcraft:ingot",10,"Zirconium Ingot","ingotZirconium",""
"nuclearcraft:ingot",11,"Manganese Ingot","ingotManganese",""
"nuclearcraft:ingot",12,"Aluminum Ingot","ingotAluminium",""
"nuclearcraft:ingot",14,"Manganese Oxide Ingot","ingotManganeseOxide",""
"nuclearcraft:ingot",15,"Manganese Dioxide Ingot","ingotManganeseDioxide",""
"nuclearcraft:ingot_block",3,"Thorium Block","blockThorium",""
"nuclearcraft:ingot_block",4,"Uranium Block","blockUranium",""
"nuclearcraft:ingot_block",5,"Boron Block","blockBoron",""
"nuclearcraft:ingot_block",6,"Lithium Block","blockLithium",""
"nuclearcraft:ingot_block",7,"Magnesium Block","blockMagnesium",""
"nuclearcraft:ingot_block",8,"Graphite Block","blockFissionModerator,blockGraphite",""
"nuclearcraft:ingot_block",9,"Beryllium Block","blockBeryllium,blockFissionModerator",""
"nuclearcraft:ingot_block",10,"Zirconium Block","blockZirconium",""
"nuclearcraft:ingot_block",11,"Manganese Block","blockManganese",""
"nuclearcraft:ingot_block",12,"Aluminum Block","blockAluminium",""
"nuclearcraft:lithium",0,"Lithium-6","ingotLithium6",""
"nuclearcraft:lithium",1,"Lithium-7","ingotLithium7",""
"nuclearcraft:marshmallow",0,"Marshmallow","ingotMarshmallow",""
"nuclearcraft:milk_chocolate",0,"Milk Chocolate","foodChocolatebar,ingotChocolate",""
"nuclearcraft:neptunium",0,"Neptunium-236","ingotNeptunium236,ingotNeptunium236All",""
